DDI-MedLine.d161.s3|DDI-MedLine.d161.s3.e0|DDI-MedLine.d161.s3.e1|0|null
DDI-MedLine.d161.s7|DDI-MedLine.d161.s7.e0|DDI-MedLine.d161.s7.e1|0|null
DDI-MedLine.d161.s9|DDI-MedLine.d161.s9.e0|DDI-MedLine.d161.s9.e1|1|effect
DDI-MedLine.d185.s0|DDI-MedLine.d185.s0.e1|DDI-MedLine.d185.s0.e3|0|null
DDI-MedLine.d185.s0|DDI-MedLine.d185.s0.e0|DDI-MedLine.d185.s0.e3|1|effect
DDI-MedLine.d185.s0|DDI-MedLine.d185.s0.e0|DDI-MedLine.d185.s0.e1|0|null
DDI-MedLine.d185.s2|DDI-MedLine.d185.s2.e0|DDI-MedLine.d185.s2.e1|0|null
DDI-MedLine.d185.s5|DDI-MedLine.d185.s5.e0|DDI-MedLine.d185.s5.e1|0|null
DDI-MedLine.d185.s7|DDI-MedLine.d185.s7.e0|DDI-MedLine.d185.s7.e1|0|null
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e1|DDI-MedLine.d231.s8.e2|1|mechanism
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e2|DDI-MedLine.d231.s8.e5|0|null
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e2|DDI-MedLine.d231.s8.e4|0|null
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e1|DDI-MedLine.d231.s8.e3|0|null
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e3|DDI-MedLine.d231.s8.e5|0|null
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e3|DDI-MedLine.d231.s8.e4|0|null
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e0|DDI-MedLine.d231.s8.e3|1|mechanism
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e1|DDI-MedLine.d231.s8.e5|0|null
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e1|DDI-MedLine.d231.s8.e4|0|null
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e0|DDI-MedLine.d231.s8.e5|0|null
DDI-MedLine.d231.s8|DDI-MedLine.d231.s8.e0|DDI-MedLine.d231.s8.e4|0|null
DDI-MedLine.d216.s0|DDI-MedLine.d216.s0.e0|DDI-MedLine.d216.s0.e1|0|null
DDI-MedLine.d216.s0|DDI-MedLine.d216.s0.e0|DDI-MedLine.d216.s0.e2|1|mechanism
DDI-MedLine.d216.s0|DDI-MedLine.d216.s0.e1|DDI-MedLine.d216.s0.e2|0|null
DDI-MedLine.d216.s3|DDI-MedLine.d216.s3.e0|DDI-MedLine.d216.s3.e1|1|mechanism
DDI-MedLine.d216.s4|DDI-MedLine.d216.s4.e0|DDI-MedLine.d216.s4.e2|1|mechanism
DDI-MedLine.d216.s6|DDI-MedLine.d216.s6.e0|DDI-MedLine.d216.s6.e1|1|advise
